sample_id,source_dataset,source_subset,source_path,original_hz,hz,raw_rows,n_frames,duration,needed_seconds,n_annotations,shortfall_seconds,labels_past_cap
AMASS:BMLrub/rub069/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub069/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,22.0,3,5.333333333333332,true
AMASS:CMU/111/111_38_stageii.csv,AMASS,CMU,CMU/111/111_38_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,22.0,16,5.333333333333332,true
AMASS:BMLrub/rub087/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub087/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.93,3,5.263333333333332,true
AMASS:BMLrub/rub059/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub059/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.93,3,5.263333333333332,true
AMASS:TotalCapture/s1/freestyle1_stageii.csv,AMASS,TotalCapture,TotalCapture/s1/freestyle1_stageii.csv,60.024009603841904,60.0,2000,2000,33.319999999999794,38.534,48,5.214000000000205,true
AMASS:BMLrub/rub078/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub078/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.87,3,5.203333333333333,true
AMASS:BMLrub/rub102/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub102/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.87,3,5.203333333333333,true
AMASS:BMLrub/rub067/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub067/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.87,3,5.203333333333333,true
AMASS:BMLrub/rub106/0020_catching_and_throwing_stageii.csv,AMASS,BMLrub,BMLrub/rub106/0020_catching_and_throwing_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.8,40,5.133333333333333,true
AMASS:BMLrub/rub106/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub106/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.8,3,5.133333333333333,true
AMASS:EyesJapanDataset/yokoyama/karate-07-kakato_otoshi-yokoyama_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/yokoyama/karate-07-kakato_otoshi-yokoyama_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.8,79,5.133333333333333,true
AMASS:BMLrub/rub065/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub065/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.8,3,5.133333333333333,true
AMASS:BMLrub/rub106/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub106/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.8,3,5.133333333333333,true
AMASS:CMU/01/01_08_stageii.csv,AMASS,CMU,CMU/01/01_08_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.77,38,5.103333333333332,true
AMASS:BMLrub/rub070/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub070/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.77,3,5.103333333333332,true
AMASS:BMLrub/rub031/0027_catching_and_throwing_stageii.csv,AMASS,BMLrub,BMLrub/rub031/0027_catching_and_throwing_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.77,83,5.103333333333332,true
AMASS:BMLrub/rub036/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub036/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.77,19,5.103333333333332,true
AMASS:BMLrub/rub034/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub034/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.77,3,5.103333333333332,true
AMASS:BMLrub/rub075/0000_treadmill_norm_stageii.csv,AMASS,BMLrub,BMLrub/rub075/0000_treadmill_norm_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.7,3,5.033333333333331,true
AMASS:BMLrub/rub069/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub069/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.7,3,5.033333333333331,true
AMASS:BMLrub/rub051/0021_catching_and_throwing_stageii.csv,AMASS,BMLrub,BMLrub/rub051/0021_catching_and_throwing_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.67,57,5.003333333333334,true
AMASS:CMU/126/126_01_stageii.csv,AMASS,CMU,CMU/126/126_01_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.634,6,4.9673333333333325,true
AMASS:BMLrub/rub078/0027_circle_walk_stageii.csv,AMASS,BMLrub,BMLrub/rub078/0027_circle_walk_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.63,3,4.963333333333331,true
AMASS:BMLrub/rub078/0000_treadmill_norm_stageii.csv,AMASS,BMLrub,BMLrub/rub078/0000_treadmill_norm_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.57,3,4.903333333333332,true
AMASS:BMLrub/rub010/0020_catching_and_throwing_stageii.csv,AMASS,BMLrub,BMLrub/rub010/0020_catching_and_throwing_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.57,78,4.903333333333332,true
AMASS:KIT/3/Preparing_the_dough06_stageii.csv,AMASS,KIT,KIT/3/Preparing_the_dough06_stageii.csv,100.00000000000213,60.0,2000,1200,20.0,24.9,49,4.899999999999999,true
AMASS:CMU/91/91_07_stageii.csv,AMASS,CMU,CMU/91/91_07_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.534,10,4.867333333333331,true
AMASS:MPIHDM05/tr/HDM_tr_03-11_02_120_stageii.csv,AMASS,MPIHDM05,MPIHDM05/tr/HDM_tr_03-11_02_120_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.534,109,4.867333333333331,true
AMASS:BMLrub/rub061/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub061/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.53,3,4.863333333333333,true
AMASS:BMLrub/rub103/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub103/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.5,3,4.833333333333332,true
AMASS:BMLrub/rub059/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub059/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.5,3,4.833333333333332,true
AMASS:BMLrub/rub036/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub036/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.5,3,4.833333333333332,true
AMASS:BMLrub/rub029/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub029/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.47,3,4.803333333333331,true
AMASS:SFU/0005/0005_2FeetJump001_stageii.csv,AMASS,SFU,SFU/0005/0005_2FeetJump001_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.47,50,4.803333333333331,true
AMASS:BMLrub/rub037/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub037/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.47,3,4.803333333333331,true
AMASS:CMU/30/30_14_stageii.csv,AMASS,CMU,CMU/30/30_14_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.47,73,4.803333333333331,true
AMASS:MPImosh/50007/stretches_stageii.csv,AMASS,MPImosh,MPImosh/50007/stretches_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.434,15,4.767333333333333,true
AMASS:BMLrub/rub066/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub066/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.4,3,4.733333333333331,true
AMASS:BMLrub/rub060/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub060/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.4,3,4.733333333333331,true
AMASS:BMLrub/rub079/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub079/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.4,3,4.733333333333331,true
AMASS:BMLrub/rub028/0021_catching_and_throwing_stageii.csv,AMASS,BMLrub,BMLrub/rub028/0021_catching_and_throwing_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.4,62,4.733333333333331,true
AMASS:BMLrub/rub047/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub047/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.37,3,4.703333333333333,true
AMASS:BMLrub/rub100/0021_catching_and_throwing_stageii.csv,AMASS,BMLrub,BMLrub/rub100/0021_catching_and_throwing_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.37,37,4.703333333333333,true
AMASS:BMLrub/rub067/0030_scamper_stageii.csv,AMASS,BMLrub,BMLrub/rub067/0030_scamper_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.334,32,4.667333333333332,true
AMASS:BMLrub/rub103/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub103/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.3,3,4.633333333333333,true
AMASS:BMLrub/rub069/0021_catching_and_throwing_stageii.csv,AMASS,BMLrub,BMLrub/rub069/0021_catching_and_throwing_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.3,68,4.633333333333333,true
AMASS:BMLrub/rub075/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub075/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.3,14,4.633333333333333,true
AMASS:BMLrub/rub103/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub103/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.3,3,4.633333333333333,true
AMASS:CMU/85/85_04_stageii.csv,AMASS,CMU,CMU/85/85_04_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.3,4,4.633333333333333,true
AMASS:BMLrub/rub029/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub029/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.3,3,4.633333333333333,true
AMASS:BMLrub/rub062/0000_treadmill_norm_stageii.csv,AMASS,BMLrub,BMLrub/rub062/0000_treadmill_norm_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.3,3,4.633333333333333,true
AMASS:BMLrub/rub063/0000_treadmill_norm_stageii.csv,AMASS,BMLrub,BMLrub/rub063/0000_treadmill_norm_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.3,3,4.633333333333333,true
AMASS:CMU/137/137_36_stageii.csv,AMASS,CMU,CMU/137/137_36_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.3,38,4.633333333333333,true
AMASS:BMLrub/rub035/0000_treadmill_norm_stageii.csv,AMASS,BMLrub,BMLrub/rub035/0000_treadmill_norm_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.27,3,4.603333333333332,true
AMASS:CMU/80/80_63_stageii.csv,AMASS,CMU,CMU/80/80_63_stageii.csv,60.024009603841904,60.0,2000,2000,33.319999999999794,37.9,12,4.580000000000204,true
AMASS:BMLrub/rub061/0000_treadmill_norm_stageii.csv,AMASS,BMLrub,BMLrub/rub061/0000_treadmill_norm_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.23,3,4.563333333333333,true
AMASS:BMLrub/rub079/0000_treadmill_norm_stageii.csv,AMASS,BMLrub,BMLrub/rub079/0000_treadmill_norm_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.23,3,4.563333333333333,true
AMASS:BMLrub/rub061/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub061/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.23,3,4.563333333333333,true
AMASS:CMU/60/60_13_stageii.csv,AMASS,CMU,CMU/60/60_13_stageii.csv,60.024009603841904,60.0,2000,2000,33.319999999999794,37.87,17,4.550000000000203,true
AMASS:EyesJapanDataset/aita/pose-19-funny-aita_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/aita/pose-19-funny-aita_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.2,28,4.533333333333331,true
AMASS:EyesJapanDataset/kawaguchi/gesture_etc-39-giant_baba-kawaguchi_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kawaguchi/gesture_etc-39-giant_baba-kawaguchi_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.2,54,4.533333333333331,true
AMASS:SFU/0017/0017_JumpAndRoll001_stageii.csv,AMASS,SFU,SFU/0017/0017_JumpAndRoll001_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.134,39,4.4673333333333325,true
AMASS:EyesJapanDataset/kawaguchi/pose-02-rest-kawaguchi_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kawaguchi/pose-02-rest-kawaguchi_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.134,76,4.4673333333333325,true
AMASS:BMLrub/rub077/0027_circle_walk_stageii.csv,AMASS,BMLrub,BMLrub/rub077/0027_circle_walk_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.13,4,4.463333333333331,true
AMASS:MPIHDM05/bk/HDM_bk_02-03_01_120_stageii.csv,AMASS,MPIHDM05,MPIHDM05/bk/HDM_bk_02-03_01_120_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.1,79,4.433333333333334,true
AMASS:BMLrub/rub022/0020_catching_and_throwing_stageii.csv,AMASS,BMLrub,BMLrub/rub022/0020_catching_and_throwing_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.1,70,4.433333333333334,true
AMASS:BMLrub/rub105/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub105/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.1,3,4.433333333333334,true
AMASS:BMLrub/rub070/0000_treadmill_norm_stageii.csv,AMASS,BMLrub,BMLrub/rub070/0000_treadmill_norm_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.07,3,4.403333333333332,true
AMASS:EyesJapanDataset/kawaguchi/greeting-03-election-kawaguchi_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kawaguchi/greeting-03-election-kawaguchi_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.034,19,4.367333333333331,true
AMASS:BMLrub/rub014/0027_circle_walk_stageii.csv,AMASS,BMLrub,BMLrub/rub014/0027_circle_walk_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.034,15,4.367333333333331,true
AMASS:BMLrub/rub071/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub071/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.03,3,4.363333333333333,true
AMASS:BMLrub/rub029/0000_treadmill_norm_stageii.csv,AMASS,BMLrub,BMLrub/rub029/0000_treadmill_norm_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,21.0,3,4.333333333333332,true
AMASS:CMU/126/126_07_stageii.csv,AMASS,CMU,CMU/126/126_07_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.97,3,4.303333333333331,true
AMASS:BMLrub/rub071/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub071/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.97,3,4.303333333333331,true
AMASS:BMLrub/rub015/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub015/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.97,3,4.303333333333331,true
AMASS:BMLrub/rub058/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub058/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.93,3,4.263333333333332,true
AMASS:CMU/126/126_06_stageii.csv,AMASS,CMU,CMU/126/126_06_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.9,9,4.233333333333331,true
AMASS:BMLrub/rub015/0022_catching_and_throwing_stageii.csv,AMASS,BMLrub,BMLrub/rub015/0022_catching_and_throwing_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.834,42,4.167333333333332,true
AMASS:BMLrub/rub064/0000_treadmill_norm_stageii.csv,AMASS,BMLrub,BMLrub/rub064/0000_treadmill_norm_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.83,3,4.16333333333333,true
AMASS:BMLrub/rub070/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub070/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.83,3,4.16333333333333,true
AMASS:KIT/675/double_pour_and_mixing03_stageii.csv,AMASS,KIT,KIT/675/double_pour_and_mixing03_stageii.csv,100.00000000000213,60.0,2000,1200,20.0,24.134,21,4.134,true
AMASS:MPImosh/50025/hips_stageii.csv,AMASS,MPImosh,MPImosh/50025/hips_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.8,3,4.133333333333333,true
AMASS:BMLrub/rub064/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub064/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.77,3,4.103333333333332,true
AMASS:CMU/137/137_35_stageii.csv,AMASS,CMU,CMU/137/137_35_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.77,44,4.103333333333332,true
AMASS:CMU/60/60_01_stageii.csv,AMASS,CMU,CMU/60/60_01_stageii.csv,60.024009603841904,60.0,2000,2000,33.319999999999794,37.37,77,4.050000000000203,true
AMASS:CMU/61/61_01_stageii.csv,AMASS,CMU,CMU/61/61_01_stageii.csv,60.024009603841904,60.0,2000,2000,33.319999999999794,37.37,11,4.050000000000203,true
AMASS:BMLrub/rub015/0028_circle_walk_stageii.csv,AMASS,BMLrub,BMLrub/rub015/0028_circle_walk_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.7,4,4.033333333333331,true
AMASS:BMLrub/rub025/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub025/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.6,3,3.9333333333333336,true
AMASS:BMLrub/rub109/0030_scamper_stageii.csv,AMASS,BMLrub,BMLrub/rub109/0030_scamper_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.6,48,3.9333333333333336,true
AMASS:BMLrub/rub060/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub060/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.6,3,3.9333333333333336,true
AMASS:MPImosh/00093/stretches_stageii.csv,AMASS,MPImosh,MPImosh/00093/stretches_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.6,125,3.9333333333333336,true
AMASS:CMU/137/137_09_stageii.csv,AMASS,CMU,CMU/137/137_09_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.6,25,3.9333333333333336,true
AMASS:MPILimits/03101/ulr1b_stageii.csv,AMASS,MPILimits,MPILimits/03101/ulr1b_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.57,45,3.9033333333333324,true
AMASS:BMLrub/rub037/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub037/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.57,3,3.9033333333333324,true
AMASS:BMLmovi/Subject_89_F_MoSh/Subject_89_F_1_stageii.csv,AMASS,BMLmovi,BMLmovi/Subject_89_F_MoSh/Subject_89_F_1_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.57,29,3.9033333333333324,true
AMASS:CMU/13/13_30_stageii.csv,AMASS,CMU,CMU/13/13_30_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.57,25,3.9033333333333324,true
AMASS:BMLrub/rub060/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub060/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.53,3,3.8633333333333333,true
AMASS:CMU/144/144_01_stageii.csv,AMASS,CMU,CMU/144/144_01_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.5,54,3.833333333333332,true
AMASS:CMU/135/135_05_stageii.csv,AMASS,CMU,CMU/135/135_05_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.5,12,3.833333333333332,true
AMASS:BMLrub/rub064/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub064/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.5,3,3.833333333333332,true
AMASS:KIT/441/PizzaDelivery03_stageii.csv,AMASS,KIT,KIT/441/PizzaDelivery03_stageii.csv,100.00000000000213,60.0,2000,1200,20.0,23.77,69,3.7699999999999996,true
AMASS:MPIHDM05/mm/HDM_mm_02-01_02_120_stageii.csv,AMASS,MPIHDM05,MPIHDM05/mm/HDM_mm_02-01_02_120_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.434,93,3.767333333333333,true
AMASS:BMLrub/rub058/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub058/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.43,4,3.763333333333332,true
AMASS:BMLrub/rub057/0000_treadmill_norm_stageii.csv,AMASS,BMLrub,BMLrub/rub057/0000_treadmill_norm_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.43,3,3.763333333333332,true
AMASS:CMU/135/135_11_stageii.csv,AMASS,CMU,CMU/135/135_11_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.4,6,3.7333333333333307,true
AMASS:BMLrub/rub058/0030_scamper_stageii.csv,AMASS,BMLrub,BMLrub/rub058/0030_scamper_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.4,50,3.7333333333333307,true
AMASS:BMLrub/rub098/0021_catching_and_throwing_stageii.csv,AMASS,BMLrub,BMLrub/rub098/0021_catching_and_throwing_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.37,43,3.703333333333333,true
AMASS:BMLrub/rub049/0001_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub049/0001_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.33,3,3.6633333333333304,true
AMASS:BMLrub/rub080/0027_circle_walk_stageii.csv,AMASS,BMLrub,BMLrub/rub080/0027_circle_walk_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.3,4,3.633333333333333,true
AMASS:MPIHDM05/dg/HDM_dg_02-03_01_120_stageii.csv,AMASS,MPIHDM05,MPIHDM05/dg/HDM_dg_02-03_01_120_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.3,84,3.633333333333333,true
AMASS:BMLrub/rub052/0003_treadmill_jog_stageii.csv,AMASS,BMLrub,BMLrub/rub052/0003_treadmill_jog_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.27,3,3.6033333333333317,true
AMASS:BMLrub/rub102/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub102/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.23,3,3.5633333333333326,true
AMASS:KIT/675/dry_left_arm_04_stageii.csv,AMASS,KIT,KIT/675/dry_left_arm_04_stageii.csv,100.00000000000213,60.0,2000,1200,20.0,23.534,64,3.533999999999999,true
AMASS:BMLrub/rub069/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub069/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.2,3,3.5333333333333314,true
AMASS:CMU/126/126_12_stageii.csv,AMASS,CMU,CMU/126/126_12_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.17,3,3.503333333333334,true
AMASS:EyesJapanDataset/kawaguchi/gesture_etc-35-west_side-kawaguchi_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kawaguchi/gesture_etc-35-west_side-kawaguchi_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.17,21,3.503333333333334,true
AMASS:KIT/572/dance_waltz12_stageii.csv,AMASS,KIT,KIT/572/dance_waltz12_stageii.csv,100.00000000000213,60.0,2000,1200,20.0,23.5,94,3.5,true
AMASS:BMLrub/rub047/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub047/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.13,3,3.463333333333331,true
AMASS:BMLrub/rub046/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub046/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.13,3,3.463333333333331,true
AMASS:BMLrub/rub047/0002_treadmill_slow_stageii.csv,AMASS,BMLrub,BMLrub/rub047/0002_treadmill_slow_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.1,3,3.4333333333333336,true
AMASS:ACCAD/Male2MartialArtsExtended_c3d/Extended_1_stageii.csv,AMASS,ACCAD,ACCAD/Male2MartialArtsExtended_c3d/Extended_1_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.07,18,3.4033333333333324,true
AMASS:EyesJapanDataset/kawaguchi/sitdown_standup-11-one_knee_drawn_up-kawaguchi_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/kawaguchi/sitdown_standup-11-one_knee_drawn_up-kawaguchi_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.034,29,3.367333333333331,true
AMASS:EyesJapanDataset/aita/throw_toss-03-under-aita_stageii.csv,AMASS,EyesJapanDataset,EyesJapanDataset/aita/throw_toss-03-under-aita_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.034,24,3.367333333333331,true
AMASS:BMLrub/rub102/0001_treadmill_fast_stageii.csv,AMASS,BMLrub,BMLrub/rub102/0001_treadmill_fast_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.03,3,3.3633333333333333,true
AMASS:BMLrub/rub039/0027_circle_walk_stageii.csv,AMASS,BMLrub,BMLrub/rub039/0027_circle_walk_stageii.csv,120.04801920768381,60.0,2000,1000,16.666666666666668,20.03,4,3.3633333333333333,true
